date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
8/20/2019,Berthoud,Berthoud Park,BE,Culex pipiens,12,CDC Light Trap,LC-001 
8/20/2019,Berthoud,Berthoud Park,BE,Culex tarsalis,38,CDC Light Trap,LC-001 
8/20/2019,Berthoud,Berthoud Point,BE,Culex tarsalis,31,CDC Light Trap,LC-054 
8/20/2019,Berthoud,Berthoud East,BE,Culex tarsalis,8,CDC Light Trap,LC-055
8/18/2019,Fort Collins,N. Linden,NE,Culex pipiens,8,CDC Light Trap,FC-006
8/18/2019,Fort Collins,FC Visitors Center,NE,Culex tarsalis,22,CDC Light Trap,FC-014
8/18/2019,Fort Collins,FC Visitors Center,NE,Culex pipiens,14,CDC Light Trap,FC-014
8/18/2019,Fort Collins,Edora Park,NE,Culex tarsalis,39,CDC Light Trap,FC-019
8/18/2019,Fort Collins,Edora Park,NE,Culex pipiens,8,CDC Light Trap,FC-019
8/18/2019,Fort Collins,Country Club,NE,Culex tarsalis,81,CDC Light Trap,FC-034
8/18/2019,Fort Collins,Country Club,NE,Culex pipiens,6,CDC Light Trap,FC-034
8/18/2019,Fort Collins,Hemlock,NW,Culex pipiens,8,CDC Light Trap,FC-036 
8/18/2019,Fort Collins,Hemlock,NW,Culex tarsalis,27,CDC Light Trap,FC-036 
8/18/2019,Fort Collins,Lochside Lane,NE,Culex pipiens,6,CDC Light Trap,FC-038
8/18/2019,Fort Collins,Lochside Lane,NE,Culex tarsalis,26,CDC Light Trap,FC-038
8/18/2019,Fort Collins,Redwood,NE,Culex tarsalis,36,CDC Light Trap,FC-040
8/18/2019,Fort Collins,Redwood,NE,Culex pipiens,13,CDC Light Trap,FC-040
8/18/2019,Fort Collins,Redwood Gravid,NE,Culex pipiens,36,Gravid Trap,FC-040gr
8/18/2019,Fort Collins,Prospect Ponds,NE,Culex pipiens,65,CDC Light Trap,FC-066
8/18/2019,Fort Collins,Prospect Ponds,NE,Culex tarsalis,13,CDC Light Trap,FC-066
8/18/2019,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,30,Gravid Trap,FC-066gr
8/18/2019,Fort Collins,Poudre River Trail,NE,Culex tarsalis,45,CDC Light Trap,FC-067
8/18/2019,Fort Collins,Linden Lake,NE,Culex tarsalis,63,CDC Light Trap,FC-069
8/18/2019,Fort Collins,Linden Lake,NE,Culex pipiens,12,CDC Light Trap,FC-069
8/18/2019,Fort Collins,422 Lake Dr,NE,Culex tarsalis,36,CDC Light Trap,FC-072
8/18/2019,Fort Collins,PVH Gravid,NE,Culex pipiens,18,Gravid Trap,FC-091gr
