date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
6/23/2019,Fort Collins,FC Visitors Center,NE,Culex tarsalis,6,CDC Light Trap,FC-014
6/23/2019,Fort Collins,Country Club,NE,Culex tarsalis,3,CDC Light Trap,FC-034
6/23/2019,Fort Collins,PVH Gravid,NE,Culex pipiens,1,Gravid Trap,FC-091gr
6/23/2019,Fort Collins,Hemlock,NW,Culex tarsalis,1,CDC Light Trap,FC-036 
6/23/2019,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,2,Gravid Trap,FC-066gr
6/24/2019,Fort Collins,Fossil Creek South,SE,Culex tarsalis,25,CDC Light Trap,FC-039
6/24/2019,Fort Collins,Bighorn,SE,Culex tarsalis,4,CDC Light Trap,FC-004
6/24/2019,Fort Collins,3001 San Luis,SE,Culex tarsalis,13,CDC Light Trap,FC-027
6/24/2019,Fort Collins,Rock Creek,SE,Culex tarsalis,3,CDC Light Trap,FC-074
6/24/2019,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,4,CDC Light Trap,FC-050
6/24/2019,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,4,Gravid Trap,FC-075gr
6/24/2019,Fort Collins,West Chase,SE,Culex pipiens,2,CDC Light Trap,FC-064
6/24/2019,Fort Collins,Egret and Rookery,SE,Culex tarsalis,74,CDC Light Trap,FC-053
6/24/2019,Fort Collins,725 Westshore Court,SE,Culex tarsalis,5,CDC Light Trap,FC-046
6/24/2019,Fort Collins,Willow Springs,SE,Culex tarsalis,2,CDC Light Trap,FC-031
6/24/2019,Fort Collins,725 Westshore Court,SE,Culex pipiens,3,CDC Light Trap,FC-046
6/24/2019,Fort Collins,West Chase,SE,Culex tarsalis,28,CDC Light Trap,FC-064
6/25/2019,Fort Collins,603 Gilgalad Way,NW,Culex tarsalis,2,CDC Light Trap,FC-052
6/25/2019,Fort Collins,Mountain Grandview Cemetery Gravid,NW,Culex pipiens,2,Gravid Trap,FC-090gr
6/25/2019,Fort Collins,Red Fox Meadows Gravid,NW,Culex pipiens,2,Gravid Trap,FC-063gr
6/25/2019,Fort Collins,Holley Plant Research Center,NW,Culex tarsalis,5,CDC Light Trap,FC-061
6/25/2019,Fort Collins,603 Gilgalad Way,NW,Culex pipiens,2,CDC Light Trap,FC-052
6/25/2019,Fort Collins,Casa Grande and Downing,SW,Culex tarsalis,1,CDC Light Trap,FC-049
6/26/2019,Fort Collins,Chelsea Ridge,SW,Culex tarsalis,10,CDC Light Trap,FC-037
6/26/2019,Fort Collins,Ben's Park,SE,Culex tarsalis,3,CDC Light Trap,FC-029
6/23/2019,Loveland,7 Lakes Park,LV,Culex tarsalis,1,CDC Light Trap,LV-078
6/23/2019,Loveland,29th and Madison,LV,Culex tarsalis,2,CDC Light Trap,LV-004
