date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
7/23/2019,Berthoud,Berthoud Park,BE,Culex pipiens,24,CDC Light Trap,LC-001 
7/23/2019,Berthoud,Berthoud Park,BE,Culex tarsalis,89,CDC Light Trap,LC-001 
7/23/2019,Berthoud,Berthoud North,BE,Culex tarsalis,38,CDC Light Trap,LC-049 
7/23/2019,Berthoud,Berthoud North,BE,Culex pipiens,4,CDC Light Trap,LC-049 
7/23/2019,Berthoud,Berthoud West,BE,Culex tarsalis,82,CDC Light Trap,LC-053 
7/23/2019,Berthoud,Berthoud Point,BE,Culex pipiens,5,CDC Light Trap,LC-054 
7/23/2019,Berthoud,Berthoud Point,BE,Culex tarsalis,78,CDC Light Trap,LC-054 
7/23/2019,Berthoud,Berthoud East,BE,Culex tarsalis,34,CDC Light Trap,LC-055
7/21/2019,Fort Collins,N. Linden,NE,Culex tarsalis,37,CDC Light Trap,FC-006
7/21/2019,Fort Collins,N. Linden,NE,Culex pipiens,15,CDC Light Trap,FC-006
7/21/2019,Fort Collins,FC Visitors Center,NE,Culex tarsalis,50,CDC Light Trap,FC-014
7/21/2019,Fort Collins,Country Club,NE,Culex tarsalis,92,CDC Light Trap,FC-034
7/21/2019,Fort Collins,Hemlock,NW,Culex pipiens,6,CDC Light Trap,FC-036 
7/21/2019,Fort Collins,Hemlock,NW,Culex tarsalis,22,CDC Light Trap,FC-036 
7/21/2019,Fort Collins,Lochside Lane,NE,Culex tarsalis,54,CDC Light Trap,FC-038
7/21/2019,Fort Collins,Redwood,NE,Culex tarsalis,7,CDC Light Trap,FC-040
7/21/2019,Fort Collins,Redwood Gravid,NE,Culex pipiens,3,Gravid Trap,FC-040gr
7/21/2019,Fort Collins,Prospect Ponds,NE,Culex pipiens,6,CDC Light Trap,FC-066
7/21/2019,Fort Collins,Prospect Ponds,NE,Culex tarsalis,13,CDC Light Trap,FC-066
7/21/2019,Fort Collins,Poudre River Trail,NE,Culex pipiens,3,CDC Light Trap,FC-067
7/21/2019,Fort Collins,Poudre River Trail,NE,Culex tarsalis,35,CDC Light Trap,FC-067
7/21/2019,Fort Collins,Linden Lake,NE,Culex tarsalis,30,CDC Light Trap,FC-069
7/21/2019,Fort Collins,422 Lake Dr,NE,Culex tarsalis,20,CDC Light Trap,FC-072
7/21/2019,Fort Collins,Udall Natural Gravid,NE,Culex pipiens,6,Gravid Trap,FC-092gr
7/22/2019,Fort Collins,Bighorn,SE,Culex tarsalis,5,CDC Light Trap,FC-004
7/22/2019,Fort Collins,"Edora Playground, 1420 E Stuart St, Fort Collins, CO 80525, USA",NE,Culex tarsalis,18,CDC Light Trap,FC-019
7/22/2019,Fort Collins,Boltz,SE,Culex tarsalis,30,CDC Light Trap,FC-023
7/22/2019,Fort Collins,3001 San Luis,SE,Culex pipiens,11,CDC Light Trap,FC-027
7/22/2019,Fort Collins,3001 San Luis,SE,Culex tarsalis,47,CDC Light Trap,FC-027
7/22/2019,Fort Collins,Willow Springs,SE,Culex pipiens,3,CDC Light Trap,FC-031
7/22/2019,Fort Collins,Willow Springs,SE,Culex tarsalis,37,CDC Light Trap,FC-031
7/22/2019,Fort Collins,Fossil Creek South,SE,Culex pipiens,5,CDC Light Trap,FC-039
7/22/2019,Fort Collins,Fossil Creek South,SE,Culex tarsalis,58,CDC Light Trap,FC-039
7/22/2019,Fort Collins,725 Westshore Court,SE,Culex pipiens,3,CDC Light Trap,FC-046
7/22/2019,Fort Collins,725 Westshore Court,SE,Culex tarsalis,26,CDC Light Trap,FC-046
7/22/2019,Fort Collins,Keenland and Twin Oak,SE,Culex tarsalis,26,CDC Light Trap,FC-047
7/22/2019,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,69,CDC Light Trap,FC-050
7/22/2019,Fort Collins,Golden Meadows Ditch,SE,Culex pipiens,22,CDC Light Trap,FC-050
7/22/2019,Fort Collins,Egret and Rookery,SE,Culex tarsalis,235,CDC Light Trap,FC-053
7/22/2019,Fort Collins,Springwood and Lochwood,SE,Culex tarsalis,8,CDC Light Trap,FC-059
7/22/2019,Fort Collins,West Chase,SE,Culex tarsalis,76,CDC Light Trap,FC-064
7/22/2019,Fort Collins,Rock Creek,SE,Culex tarsalis,141,CDC Light Trap,FC-074
7/22/2019,Fort Collins,Sage Creek North,SE,Culex tarsalis,31,CDC Light Trap,FC-075
7/22/2019,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,3,Gravid Trap,FC-075gr
7/22/2019,Fort Collins,English Ranch Park Gravid,SE,Culex pipiens,5,Gravid Trap,FC-088gr
7/23/2019,Fort Collins,Golden Current,NW,Culex tarsalis,15,CDC Light Trap,FC-011
7/23/2019,Fort Collins,Golden Current,NW,Culex pipiens,13,CDC Light Trap,FC-011
7/23/2019,Fort Collins,Stuart and Dorset,NW,Culex tarsalis,14,CDC Light Trap,FC-015
7/23/2019,Fort Collins,Fishback,NW,Culex pipiens,17,CDC Light Trap,FC-041
7/23/2019,Fort Collins,Fishback,NW,Culex tarsalis,65,CDC Light Trap,FC-041
7/23/2019,Fort Collins,Casa Grande and Downing,SW,Culex tarsalis,6,CDC Light Trap,FC-049
7/23/2019,Fort Collins,Casa Grande and Downing,SW,Culex pipiens,4,CDC Light Trap,FC-049
7/23/2019,Fort Collins,603 Gilgalad Way,NW,Culex tarsalis,5,CDC Light Trap,FC-052
7/23/2019,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex tarsalis,4,CDC Light Trap,FC-058
7/23/2019,Fort Collins,808 Ponderosa,NW,Culex tarsalis,39,CDC Light Trap,FC-060
7/23/2019,Fort Collins,808 Ponderosa,NW,Culex pipiens,32,CDC Light Trap,FC-060
7/23/2019,Fort Collins,Holley Plant Research Center,NW,Culex tarsalis,23,CDC Light Trap,FC-061
7/23/2019,Fort Collins,118 N Grant,NW,Culex tarsalis,15,CDC Light Trap,FC-073
7/23/2019,Fort Collins,Mountain Grandview Cemetery Gravid,NW,Culex pipiens,34,Gravid Trap,FC-090gr
7/24/2019,Fort Collins,Magic Carpet,SW,Culex tarsalis,17,CDC Light Trap,FC-001
7/24/2019,Fort Collins,Ben's Park,SE,Culex tarsalis,62,CDC Light Trap,FC-029
