date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
8/4/2020,Berthoud,Berthoud Park,BE,Culex pipiens,7,CDC Light Trap,LC-001 
8/4/2020,Berthoud,Berthoud Park,BE,Culex tarsalis,15,CDC Light Trap,LC-001 
8/4/2020,Berthoud,Berthoud West,BE,Culex tarsalis,13,CDC Light Trap,LC-053 
8/4/2020,Berthoud,Berthoud West,BE,Culex pipiens,2,CDC Light Trap,LC-053 
8/4/2020,Berthoud,Berthoud Point,BE,Culex pipiens,6,CDC Light Trap,LC-054 
8/4/2020,Berthoud,Berthoud Point,BE,Culex tarsalis,12,CDC Light Trap,LC-054 
8/4/2020,Berthoud,Berthoud East,BE,Culex tarsalis,2,CDC Light Trap,WC-055
8/2/2020,Fort Collins,N. Linden,NE,Culex pipiens,25,CDC Light Trap,FC-006
8/2/2020,Fort Collins,N. Linden,NE,Culex tarsalis,27,CDC Light Trap,FC-006
8/2/2020,Fort Collins,FC Visitors Center,NE,Culex tarsalis,34,CDC Light Trap,FC-014
8/2/2020,Fort Collins,FC Visitors Center,NE,Culex pipiens,24,CDC Light Trap,FC-014
8/2/2020,Fort Collins,Edora Park,NE,Culex tarsalis,82,CDC Light Trap,FC-019
8/2/2020,Fort Collins,Edora Park,NE,Culex pipiens,50,CDC Light Trap,FC-019
8/2/2020,Fort Collins,Country Club,NE,Culex tarsalis,32,CDC Light Trap,FC-034
8/2/2020,Fort Collins,Hemlock,NW,Culex pipiens,9,CDC Light Trap,FC-036 
8/2/2020,Fort Collins,Hemlock,NW,Culex tarsalis,35,CDC Light Trap,FC-036 
8/2/2020,Fort Collins,Lochside Lane,NE,Culex tarsalis,5,CDC Light Trap,FC-038
8/2/2020,Fort Collins,Redwood,NE,Culex tarsalis,36,CDC Light Trap,FC-040
8/2/2020,Fort Collins,Redwood Gravid,NE,Culex pipiens,80,Gravid Trap,FC-040gr
8/2/2020,Fort Collins,Prospect Ponds,NE,Culex pipiens,43,CDC Light Trap,FC-066
8/2/2020,Fort Collins,Prospect Ponds,NE,Culex tarsalis,25,CDC Light Trap,FC-066
8/2/2020,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,24,Gravid Trap,FC-066gr
8/2/2020,Fort Collins,Poudre River Trail,NE,Culex pipiens,30,CDC Light Trap,FC-067
8/2/2020,Fort Collins,Poudre River Trail,NE,Culex tarsalis,100,CDC Light Trap,FC-067
8/2/2020,Fort Collins,Linden Lake Rd,NE,Culex tarsalis,17,CDC Light Trap,FC-069
8/2/2020,Fort Collins,422 Lake Dr,NE,Culex tarsalis,21,CDC Light Trap,FC-072
