date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
6/23/2020,Berthoud,Berthoud Park,BE,Culex pipiens,3,CDC Light Trap,LC-001 
6/23/2020,Berthoud,Berthoud Park,BE,Culex tarsalis,6,CDC Light Trap,LC-001 
6/23/2020,Berthoud,Berthoud Point,BE,Culex tarsalis,1,CDC Light Trap,LC-054 
6/21/2020,Fort Collins,N. Linden,NE,Culex tarsalis,1,CDC Light Trap,FC-006
6/21/2020,Fort Collins,FC Visitors Center,NE,Culex pipiens,1,CDC Light Trap,FC-014
6/21/2020,Fort Collins,FC Visitors Center,NE,Culex tarsalis,20,CDC Light Trap,FC-014
6/21/2020,Fort Collins,Edora Park,NE,Culex pipiens,3,CDC Light Trap,FC-019
6/21/2020,Fort Collins,Edora Park,NE,Culex tarsalis,1,CDC Light Trap,FC-019
6/21/2020,Fort Collins,Country Club,NE,Culex tarsalis,5,CDC Light Trap,FC-034
6/21/2020,Fort Collins,Hemlock,NW,Culex pipiens,2,CDC Light Trap,FC-036 
6/21/2020,Fort Collins,Hemlock,NW,Culex tarsalis,1,CDC Light Trap,FC-036 
6/21/2020,Fort Collins,Lochside Lane,NE,Culex tarsalis,2,CDC Light Trap,FC-038
6/21/2020,Fort Collins,Redwood,NE,Culex pipiens,1,CDC Light Trap,FC-040
6/21/2020,Fort Collins,Redwood,NE,Culex tarsalis,1,CDC Light Trap,FC-040
6/21/2020,Fort Collins,Redwood Gravid,NE,Culex pipiens,3,Gravid Trap,FC-040gr
6/21/2020,Fort Collins,Prospect Ponds,NE,Culex pipiens,2,CDC Light Trap,FC-066
6/21/2020,Fort Collins,Prospect Ponds,NE,Culex tarsalis,1,CDC Light Trap,FC-066
6/21/2020,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,6,Gravid Trap,FC-066gr
6/21/2020,Fort Collins,Poudre River Trail,NE,Culex tarsalis,2,CDC Light Trap,FC-067
6/21/2020,Fort Collins,Linden Lake Rd,NE,Culex tarsalis,4,CDC Light Trap,FC-069
6/21/2020,Fort Collins,422 Lake Dr,NE,Culex tarsalis,1,CDC Light Trap,FC-072
6/21/2020,Fort Collins,422 Lake Dr,NE,Culex pipiens,2,CDC Light Trap,FC-072
6/21/2020,Fort Collins,PVH Gravid,NE,Culex pipiens,6,Gravid Trap,FC-091gr
6/21/2020,Fort Collins,Udall Natural Gravid,NE,Culex pipiens,5,Gravid Trap,FC-092gr
6/22/2020,Fort Collins,Big Horn,SE,Culex tarsalis,2,CDC Light Trap,FC-004
6/22/2020,Fort Collins,Boltz,SE,Culex tarsalis,3,CDC Light Trap,FC-023
6/22/2020,Fort Collins,3001 San Luis,SE,Culex tarsalis,18,CDC Light Trap,FC-027
6/22/2020,Fort Collins,3001 San Luis,SE,Culex pipiens,1,CDC Light Trap,FC-027
6/22/2020,Fort Collins,Willow Springs,SE,Culex tarsalis,21,CDC Light Trap,FC-031
6/22/2020,Fort Collins,Fossil Creek South,SE,Culex tarsalis,52,CDC Light Trap,FC-039
6/22/2020,Fort Collins,Westshore Ct,SE,Culex tarsalis,1,CDC Light Trap,FC-046
6/22/2020,Fort Collins,Keeneland And Twin Oak,SE,Culex pipiens,1,CDC Light Trap,FC-047
6/22/2020,Fort Collins,Keeneland And Twin Oak,SE,Culex tarsalis,3,CDC Light Trap,FC-047
6/22/2020,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,8,CDC Light Trap,FC-050
6/22/2020,Fort Collins,Golden Meadows Ditch,SE,Culex pipiens,9,CDC Light Trap,FC-050
6/22/2020,Fort Collins,Egret and Rookery,SE,Culex tarsalis,8,CDC Light Trap,FC-053
6/22/2020,Fort Collins,Springwood and Lochwood,SE,Culex pipiens,3,CDC Light Trap,FC-059
6/22/2020,Fort Collins,Springwood and Lochwood,SE,Culex tarsalis,4,CDC Light Trap,FC-059
6/22/2020,Fort Collins,West Chase,SE,Culex tarsalis,79,CDC Light Trap,FC-064
6/22/2020,Fort Collins,West Chase,SE,Culex pipiens,1,CDC Light Trap,FC-064
6/22/2020,Fort Collins,Rock Creek,SE,Culex tarsalis,1,CDC Light Trap,FC-074
6/22/2020,Fort Collins,Sage Creek North,SE,Culex tarsalis,3,CDC Light Trap,FC-075
6/22/2020,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,50,Gravid Trap,FC-075gr
6/22/2020,Fort Collins,English Ranch Park Gravid,SE,Culex pipiens,118,Gravid Trap,FC-088gr
6/23/2020,Fort Collins,Golden Current,NW,Culex pipiens,1,CDC Light Trap,FC-011
6/23/2020,Fort Collins,Golden Current,NW,Culex tarsalis,1,CDC Light Trap,FC-011
6/23/2020,Fort Collins,Fishback,NW,Culex pipiens,3,CDC Light Trap,FC-041
6/23/2020,Fort Collins,Fishback,NW,Culex tarsalis,2,CDC Light Trap,FC-041
6/23/2020,Fort Collins,603 Gilgalad Way,NW,Culex tarsalis,3,CDC Light Trap,FC-052
6/23/2020,Fort Collins,808 Ponderosa,NW,Culex pipiens,3,CDC Light Trap,FC-060
6/23/2020,Fort Collins,Holley Plant Research Center,NW,Culex tarsalis,3,CDC Light Trap,FC-061
6/23/2020,Fort Collins,Red Fox Meadows Gravid,NW,Culex pipiens,2,Gravid Trap,FC-063gr
6/23/2020,Fort Collins,118 S Grant ,NW,Culex pipiens,2,CDC Light Trap,FC-073
6/23/2020,Fort Collins,Mountain Grandview Cemetery Gravid,NW,Culex pipiens,10,Gravid Trap,FC-090gr
6/24/2020,Fort Collins,Magic Carpet,SW,Culex tarsalis,7,CDC Light Trap,FC-001
6/24/2020,Fort Collins,Ben's Park,SE,Culex tarsalis,4,CDC Light Trap,FC-029
6/24/2020,Fort Collins,Ben's Park Gravid,SE,Culex pipiens,63,Gravid Trap,FC-029gr
6/24/2020,Fort Collins,Chelsea Ridge,SW,Culex pipiens,5,CDC Light Trap,FC-037
6/24/2020,Fort Collins,Chelsea Ridge,SW,Culex tarsalis,19,CDC Light Trap,FC-037
6/24/2020,Fort Collins,737 Parliament,SE,Culex tarsalis,4,CDC Light Trap,FC-054
6/24/2020,Fort Collins,Registry Ridge,SW,Culex tarsalis,3,CDC Light Trap,FC-057
6/24/2020,Fort Collins,Kunz Ct. and Brook Dr. Gravid,SW,Culex pipiens,7,Gravid Trap,FC-089gr
6/24/2020,Fort Collins,Lopez Elementary,SW,Culex pipiens,4,CDC Light Trap,FC-093
6/24/2020,Fort Collins,Lopez Elementary,SW,Culex tarsalis,3,CDC Light Trap,FC-093
6/21/2020,Loveland,29th and Madison,LV,Culex tarsalis,2,CDC Light Trap,LV-004
6/21/2020,Loveland,Horseshoe Pennninsula,LV,Culex tarsalis,2,CDC Light Trap,LV-069
6/21/2020,Loveland,Horseshoe Pennninsula,LV,Culex pipiens,1,CDC Light Trap,LV-069
6/21/2020,Loveland,7 Lakes Park,LV,Culex tarsalis,12,CDC Light Trap,LV-078
6/21/2020,Loveland,7 Lakes Park,LV,Culex pipiens,2,CDC Light Trap,LV-078
6/21/2020,Loveland,7 Lakes Gravid,LV,Culex pipiens,2,Gravid Trap,LV-079gr
6/21/2020,Loveland,Harding and Reagan,LV,Culex pipiens,2,CDC Light Trap,LV-080
6/21/2020,Loveland,Harding and Reagan,LV,Culex tarsalis,1,CDC Light Trap,LV-080
6/21/2020,Loveland,Boyd Lake,LV,Culex tarsalis,6,CDC Light Trap,LV-095
6/21/2020,Loveland,Sundisk and 13E,LV,Culex tarsalis,2,CDC Light Trap,LV-116
6/21/2020,Loveland,Sundisk and 13E,LV,Culex pipiens,1,CDC Light Trap,LV-116
6/21/2020,Loveland,Centerra,LV,Culex tarsalis,1,CDC Light Trap,LV-117
6/21/2020,Loveland,Centerra,LV,Culex pipiens,1,CDC Light Trap,LV-117
6/22/2020,Loveland,Jefferson and 11th,LV,Culex pipiens,1,CDC Light Trap,LV-074
6/22/2020,Loveland,Jefferson and 11th,LV,Culex tarsalis,15,CDC Light Trap,LV-074
6/22/2020,Loveland,Jefferson And 11th Gravid,LV,Culex pipiens,14,Gravid Trap,LV-074gr
6/22/2020,Loveland,1105 East 1st Street,LV,Culex tarsalis,3,CDC Light Trap,LV-077
6/22/2020,Loveland,9th and DesMoines,LV,Culex tarsalis,39,CDC Light Trap,LV-089
6/22/2020,Loveland,9th and DesMoines,LV,Culex pipiens,2,CDC Light Trap,LV-089
6/22/2020,Loveland,Blue Tree Realty,LV,Culex tarsalis,1,CDC Light Trap,LV-100
6/22/2020,Loveland,Cr 20 and 9,LV,Culex tarsalis,15,CDC Light Trap,LV-104
6/22/2020,Loveland,Big Thompson ,LV,Culex tarsalis,2,CDC Light Trap,LV-110
6/22/2020,Loveland,915 S Boise,LV,Culex pipiens,1,CDC Light Trap,LV-112
6/22/2020,Loveland,Springs at Marianna,LV,Culex tarsalis,1,CDC Light Trap,LV-113
6/22/2020,Loveland,Golf Vista,LV,Culex tarsalis,1,CDC Light Trap,LV-118
6/22/2020,Loveland,8th And No Name,LV,Culex tarsalis,2,CDC Light Trap,LV-125
6/23/2020,Loveland,Jocelyn and Eagle,LV,Culex tarsalis,2,CDC Light Trap,LV-019
6/23/2020,Loveland,Cattail Pond,LV,Culex tarsalis,26,CDC Light Trap,LV-020
6/23/2020,Loveland,Linda and 26th ,LV,Culex tarsalis,4,CDC Light Trap,LV-021
6/23/2020,Loveland,2001 S Douglas,LV,Culex pipiens,8,CDC Light Trap,LV-042
6/23/2020,Loveland,2001 S Douglas,LV,Culex tarsalis,35,CDC Light Trap,LV-042
6/23/2020,Loveland,Del Norte Private Park,LV,Culex pipiens,2,CDC Light Trap,LV-067
6/23/2020,Loveland,Del Norte Private Park,LV,Culex tarsalis,10,CDC Light Trap,LV-067
6/23/2020,Loveland,Derby Hill,LV,Culex tarsalis,17,CDC Light Trap,LV-087
6/23/2020,Loveland,Jill Drive Pond,LV,Culex pipiens,1,CDC Light Trap,LV-114
6/23/2020,Loveland,Jill Drive Pond,LV,Culex tarsalis,9,CDC Light Trap,LV-114
6/23/2020,Loveland,End of City Limits North,LV,Culex tarsalis,3,CDC Light Trap,LV-120
6/24/2020,Loveland,Hendler Gravid,LV,Culex pipiens,3,Gravid Trap,LV-010gr
6/24/2020,Loveland,Estrella Park,LV,Culex tarsalis,1,CDC Light Trap,LV-014
6/24/2020,Loveland,Farasita at Rist Benson,LV,Culex tarsalis,9,CDC Light Trap,LV-097
6/24/2020,Loveland,Benson Sculpture Park,LV,Culex tarsalis,11,CDC Light Trap,LV-098
6/24/2020,Loveland,Glen Isle Ditch,LV,Culex tarsalis,9,CDC Light Trap,LV-102
6/24/2020,Loveland,West 43rd Railroad,LV,Culex tarsalis,1,CDC Light Trap,LV-105
