date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
9/6/2022,Fort Collins,N. Linden,NE,Culex pipiens,6,CDC Light Trap,FC-006
9/6/2022,Fort Collins,N. Linden,NE,Culex tarsalis,6,CDC Light Trap,FC-006
9/6/2022,Fort Collins,Golden Current,NW,Culex tarsalis,2,CDC Light Trap,FC-011
9/6/2022,Fort Collins,Golden Current,NW,Culex pipiens,12,CDC Light Trap,FC-011
9/6/2022,Fort Collins,Stuart and Dorset,NW,Culex pipiens,1,CDC Light Trap,FC-015
9/6/2022,Fort Collins,Stuart and Dorset,NW,Culex tarsalis,1,CDC Light Trap,FC-015
9/6/2022,Fort Collins,Edora Park,NE,Culex pipiens,22,CDC Light Trap,FC-019
9/6/2022,Fort Collins,Edora Park,NE,Culex tarsalis,8,CDC Light Trap,FC-019
9/6/2022,Fort Collins,Country Club,NE,Culex pipiens,3,CDC Light Trap,FC-034
9/6/2022,Fort Collins,Country Club,NE,Culex tarsalis,11,CDC Light Trap,FC-034
9/6/2022,Fort Collins,Hemlock,NW,Culex pipiens,2,CDC Light Trap,FC-036 
9/6/2022,Fort Collins,Lochside Lane,NE,Culex pipiens,43,CDC Light Trap,FC-038
9/6/2022,Fort Collins,Lochside Lane,NE,Culex tarsalis,24,CDC Light Trap,FC-038
9/6/2022,Fort Collins,Redwood,NE,Culex pipiens,21,CDC Light Trap,FC-040
9/6/2022,Fort Collins,Redwood,NE,Culex tarsalis,6,CDC Light Trap,FC-040
9/6/2022,Fort Collins,Redwood Gravid,NE,Culex pipiens,39,Gravid Trap,FC-040gr
9/6/2022,Fort Collins,Fishback,NW,Culex tarsalis,3,CDC Light Trap,FC-041
9/6/2022,Fort Collins,Fishback,NW,Culex pipiens,4,CDC Light Trap,FC-041
9/6/2022,Fort Collins,603 Gilgalad Way,NW,Culex tarsalis,4,CDC Light Trap,FC-052
9/6/2022,Fort Collins,603 Gilgalad Way,NW,Culex pipiens,1,CDC Light Trap,FC-052
9/6/2022,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex tarsalis,2,CDC Light Trap,FC-058
9/6/2022,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex pipiens,2,CDC Light Trap,FC-058
9/6/2022,Fort Collins,808 Ponderosa,NW,Culex pipiens,2,CDC Light Trap,FC-060
9/6/2022,Fort Collins,Holley Plant Research Center,NW,Culex tarsalis,6,CDC Light Trap,FC-061
9/6/2022,Fort Collins,Holley Plant Research Center,NW,Culex pipiens,2,CDC Light Trap,FC-061
9/6/2022,Fort Collins,Red Fox Meadows,NW,Culex tarsalis,1,CDC Light Trap,FC-063
9/6/2022,Fort Collins,Red Fox Meadows Gravid,NW,Culex pipiens,10,Gravid Trap,FC-063gr
9/6/2022,Fort Collins,Prospect Ponds,NE,Culex pipiens,376,CDC Light Trap,FC-066
9/6/2022,Fort Collins,Prospect Ponds,NE,Culex tarsalis,12,CDC Light Trap,FC-066
9/6/2022,Fort Collins,Prospect Ponds Gravid,NE,Culex tarsalis,2,Gravid Trap,FC-066gr
9/6/2022,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,24,Gravid Trap,FC-066gr
9/6/2022,Fort Collins,Poudre River Trail,NE,Culex tarsalis,21,CDC Light Trap,FC-067
9/6/2022,Fort Collins,Poudre River Trail,NE,Culex pipiens,4,CDC Light Trap,FC-067
9/6/2022,Fort Collins,Linden Lake Rd,NE,Culex tarsalis,25,CDC Light Trap,FC-069
9/6/2022,Fort Collins,Linden Lake Rd,NE,Culex pipiens,3,CDC Light Trap,FC-069
