date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
7/30/2019,Berthoud,Berthoud Park,BE,Culex pipiens,32,CDC Light Trap,LC-001 
7/30/2019,Berthoud,Berthoud Park,BE,Culex tarsalis,222,CDC Light Trap,LC-001 
7/30/2019,Berthoud,Berthoud North,BE,Culex tarsalis,31,CDC Light Trap,LC-049 
7/30/2019,Berthoud,Berthoud West,BE,Culex tarsalis,57,CDC Light Trap,LC-053 
7/30/2019,Berthoud,Berthoud Point,BE,Culex pipiens,6,CDC Light Trap,LC-054 
7/30/2019,Berthoud,Berthoud Point,BE,Culex tarsalis,100,CDC Light Trap,LC-054 
7/30/2019,Berthoud,Berthoud East,BE,Culex tarsalis,4,CDC Light Trap,LC-055
7/28/2019,Fort Collins,N. Linden,NE,Culex pipiens,31,CDC Light Trap,FC-006
7/28/2019,Fort Collins,N. Linden,NE,Culex tarsalis,128,CDC Light Trap,FC-006
7/28/2019,Fort Collins,FC Visitors Center,NE,Culex tarsalis,110,CDC Light Trap,FC-014
7/28/2019,Fort Collins,Edora Park,NE,Culex tarsalis,43,CDC Light Trap,FC-019
7/28/2019,Fort Collins,Edora Park,NE,Culex pipiens,7,CDC Light Trap,FC-019
7/28/2019,Fort Collins,Country Club,NE,Culex tarsalis,158,CDC Light Trap,FC-034
7/28/2019,Fort Collins,Country Club,NE,Culex pipiens,7,CDC Light Trap,FC-034
7/28/2019,Fort Collins,Hemlock,NW,Culex tarsalis,218,CDC Light Trap,FC-036 
7/28/2019,Fort Collins,Hemlock,NW,Culex pipiens,24,CDC Light Trap,FC-036 
7/28/2019,Fort Collins,Lochside Lane,NE,Culex tarsalis,37,CDC Light Trap,FC-038
7/28/2019,Fort Collins,Lochside Lane,NE,Culex pipiens,2,CDC Light Trap,FC-038
7/28/2019,Fort Collins,Redwood,NE,Culex tarsalis,79,CDC Light Trap,FC-040
7/28/2019,Fort Collins,Redwood,NE,Culex pipiens,9,CDC Light Trap,FC-040
7/28/2019,Fort Collins,Redwood Gravid,NE,Culex pipiens,27,Gravid Trap,FC-040gr
7/28/2019,Fort Collins,Prospect Ponds,NE,Culex tarsalis,87,CDC Light Trap,FC-066
7/28/2019,Fort Collins,Prospect Ponds,NE,Culex pipiens,22,CDC Light Trap,FC-066
7/28/2019,Fort Collins,Poudre River Trail,NE,Culex pipiens,27,CDC Light Trap,FC-067
7/28/2019,Fort Collins,Poudre River Trail,NE,Culex tarsalis,450,CDC Light Trap,FC-067
7/28/2019,Fort Collins,Linden Lake,NE,Culex pipiens,4,CDC Light Trap,FC-069
7/28/2019,Fort Collins,Linden Lake,NE,Culex tarsalis,88,CDC Light Trap,FC-069
7/28/2019,Fort Collins,422 Lake Dr,NE,Culex pipiens,16,CDC Light Trap,FC-072
7/28/2019,Fort Collins,422 Lake Dr,NE,Culex tarsalis,124,CDC Light Trap,FC-072
7/28/2019,Fort Collins,PVH Gravid,NE,Culex pipiens,17,Gravid Trap,FC-091gr
7/28/2019,Fort Collins,Udall Natural Gravid,NE,Culex tarsalis,4,Gravid Trap,FC-092gr
7/28/2019,Fort Collins,Udall Natural Gravid,NE,Culex pipiens,13,Gravid Trap,FC-092gr
7/29/2019,Fort Collins,Bighorn,SE,Culex pipiens,6,CDC Light Trap,FC-004
7/29/2019,Fort Collins,Bighorn,SE,Culex tarsalis,98,CDC Light Trap,FC-004
7/29/2019,Fort Collins,Boltz,SE,Culex pipiens,10,CDC Light Trap,FC-023
7/29/2019,Fort Collins,Boltz,SE,Culex tarsalis,102,CDC Light Trap,FC-023
7/29/2019,Fort Collins,3001 San Luis,SE,Culex pipiens,22,CDC Light Trap,FC-027
7/29/2019,Fort Collins,3001 San Luis,SE,Culex tarsalis,164,CDC Light Trap,FC-027
7/29/2019,Fort Collins,Willow Springs,SE,Culex tarsalis,43,CDC Light Trap,FC-031
7/29/2019,Fort Collins,Fossil Creek South,SE,Culex tarsalis,86,CDC Light Trap,FC-039
7/29/2019,Fort Collins,725 Westshore Court,SE,Culex pipiens,8,CDC Light Trap,FC-046
7/29/2019,Fort Collins,725 Westshore Court,SE,Culex tarsalis,38,CDC Light Trap,FC-046
7/29/2019,Fort Collins,Keenland and Twin Oak,SE,Culex tarsalis,33,CDC Light Trap,FC-047
7/29/2019,Fort Collins,Golden Meadows Ditch,SE,Culex pipiens,28,CDC Light Trap,FC-050
7/29/2019,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,92,CDC Light Trap,FC-050
7/29/2019,Fort Collins,Egret and Rookery,SE,Culex pipiens,7,CDC Light Trap,FC-053
7/29/2019,Fort Collins,Egret and Rookery,SE,Culex tarsalis,358,CDC Light Trap,FC-053
7/29/2019,Fort Collins,Springwood and Lochwood,SE,Culex tarsalis,15,CDC Light Trap,FC-059
7/29/2019,Fort Collins,West Chase,SE,Culex tarsalis,73,CDC Light Trap,FC-064
7/29/2019,Fort Collins,West Chase,SE,Culex pipiens,3,CDC Light Trap,FC-064
7/29/2019,Fort Collins,Rock Creek,SE,Culex tarsalis,78,CDC Light Trap,FC-074
7/29/2019,Fort Collins,Sage Creek North,SE,Culex pipiens,32,CDC Light Trap,FC-075
7/29/2019,Fort Collins,Sage Creek North,SE,Culex tarsalis,250,CDC Light Trap,FC-075
7/29/2019,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,2,Gravid Trap,FC-075gr
7/29/2019,Fort Collins,English Ranch Park Gravid,SE,Culex pipiens,64,Gravid Trap,FC-088gr
7/30/2019,Fort Collins,Golden Current,NW,Culex tarsalis,41,CDC Light Trap,FC-011
7/30/2019,Fort Collins,Golden Current,NW,Culex pipiens,6,CDC Light Trap,FC-011
7/30/2019,Fort Collins,Stuart and Dorset,NW,Culex tarsalis,34,CDC Light Trap,FC-015
7/30/2019,Fort Collins,Stuart and Dorset,NW,Culex pipiens,22,CDC Light Trap,FC-015
7/30/2019,Fort Collins,Fishback,NW,Culex tarsalis,115,CDC Light Trap,FC-041
7/30/2019,Fort Collins,Fishback,NW,Culex pipiens,25,CDC Light Trap,FC-041
7/30/2019,Fort Collins,Casa Grande and Downing,SW,Culex tarsalis,18,CDC Light Trap,FC-049
7/30/2019,Fort Collins,Casa Grande and Downing,SW,Culex pipiens,4,CDC Light Trap,FC-049
7/30/2019,Fort Collins,603 Gilgalad Way,NW,Culex tarsalis,23,CDC Light Trap,FC-052
7/30/2019,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex tarsalis,35,CDC Light Trap,FC-058
7/30/2019,Fort Collins,808 Ponderosa,NW,Culex pipiens,13,CDC Light Trap,FC-060
7/30/2019,Fort Collins,808 Ponderosa,NW,Culex tarsalis,21,CDC Light Trap,FC-060
7/30/2019,Fort Collins,Holley Plant Research Center,NW,Culex tarsalis,39,CDC Light Trap,FC-061
7/30/2019,Fort Collins,Red Fox Meadows,NW,Culex tarsalis,14,CDC Light Trap,FC-063
7/30/2019,Fort Collins,Red Fox Meadows Gravid,NW,Culex pipiens,7,Gravid Trap,FC-063gr
7/30/2019,Fort Collins,118 N Grant,NW,Culex pipiens,4,CDC Light Trap,FC-073
7/30/2019,Fort Collins,118 N Grant,NW,Culex tarsalis,37,CDC Light Trap,FC-073
7/30/2019,Fort Collins,Mountain Grandview Cemetery Gravid,NW,Culex pipiens,17,Gravid Trap,FC-090gr
7/31/2019,Fort Collins,Magic Carpet,SW,Culex tarsalis,8,CDC Light Trap,FC-001
7/31/2019,Fort Collins,Ben's Park,SE,Culex pipiens,3,CDC Light Trap,FC-029
7/31/2019,Fort Collins,Ben's Park,SE,Culex tarsalis,63,CDC Light Trap,FC-029
7/31/2019,Fort Collins,Ben's Park Gravid,SE,Culex pipiens,58,Gravid Trap,FC-029gr
