date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
8/18/2020,Berthoud,Berthoud Park,BE,Culex pipiens,4,CDC Light Trap,LC-001 
8/18/2020,Berthoud,Berthoud Park,BE,Culex tarsalis,32,CDC Light Trap,LC-001 
8/18/2020,Berthoud,Berthoud North,BE,Culex tarsalis,1,CDC Light Trap,LC-049 
8/18/2020,Berthoud,Berthoud West,BE,Culex tarsalis,5,CDC Light Trap,LC-053 
8/18/2020,Berthoud,Berthoud Point,BE,Culex pipiens,2,CDC Light Trap,LC-054 
8/18/2020,Berthoud,Berthoud Point,BE,Culex tarsalis,7,CDC Light Trap,LC-054 
8/18/2020,Berthoud,Berthoud East,BE,Culex tarsalis,7,CDC Light Trap,WC-055
8/16/2020,Fort Collins,N. Linden,NE,Culex pipiens,50,CDC Light Trap,FC-006
8/16/2020,Fort Collins,N. Linden,NE,Culex tarsalis,22,CDC Light Trap,FC-006
8/16/2020,Fort Collins,FC Visitors Center,NE,Culex tarsalis,79,CDC Light Trap,FC-014
8/16/2020,Fort Collins,FC Visitors Center,NE,Culex pipiens,46,CDC Light Trap,FC-014
8/16/2020,Fort Collins,Edora Park,NE,Culex tarsalis,42,CDC Light Trap,FC-019
8/16/2020,Fort Collins,Edora Park,NE,Culex pipiens,18,CDC Light Trap,FC-019
8/16/2020,Fort Collins,Country Club,NE,Culex tarsalis,24,CDC Light Trap,FC-034
8/16/2020,Fort Collins,Hemlock,NW,Culex pipiens,8,CDC Light Trap,FC-036 
8/16/2020,Fort Collins,Hemlock,NW,Culex tarsalis,35,CDC Light Trap,FC-036 
8/16/2020,Fort Collins,Lochside Lane,NE,Culex tarsalis,25,CDC Light Trap,FC-038
8/16/2020,Fort Collins,Redwood,NE,Culex tarsalis,34,CDC Light Trap,FC-040
8/16/2020,Fort Collins,Redwood,NE,Culex pipiens,14,CDC Light Trap,FC-040
8/16/2020,Fort Collins,Redwood Gravid,NE,Culex pipiens,88,Gravid Trap,FC-040gr
8/16/2020,Fort Collins,Prospect Ponds,NE,Culex pipiens,22,CDC Light Trap,FC-066
8/16/2020,Fort Collins,Prospect Ponds,NE,Culex tarsalis,47,CDC Light Trap,FC-066
8/16/2020,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,45,Gravid Trap,FC-066gr
8/16/2020,Fort Collins,Linden Lake Rd,NE,Culex pipiens,4,CDC Light Trap,FC-069
8/16/2020,Fort Collins,Linden Lake Rd,NE,Culex tarsalis,72,CDC Light Trap,FC-069
8/16/2020,Fort Collins,422 Lake Dr,NE,Culex tarsalis,16,CDC Light Trap,FC-072
8/16/2020,Fort Collins,422 Lake Dr,NE,Culex pipiens,16,CDC Light Trap,FC-072
8/16/2020,Fort Collins,PVH Gravid,NE,Culex pipiens,10,Gravid Trap,FC-091gr
8/16/2020,Fort Collins,Udall Natural Gravid,NE,Culex pipiens,80,Gravid Trap,FC-092gr
8/17/2020,Fort Collins,Big Horn,SE,Culex tarsalis,43,CDC Light Trap,FC-004
8/17/2020,Fort Collins,Big Horn,SE,Culex pipiens,41,CDC Light Trap,FC-004
8/17/2020,Fort Collins,Boltz,SE,Culex pipiens,5,CDC Light Trap,FC-023
8/17/2020,Fort Collins,Boltz,SE,Culex tarsalis,4,CDC Light Trap,FC-023
8/17/2020,Fort Collins,3001 San Luis,SE,Culex tarsalis,137,CDC Light Trap,FC-027
8/17/2020,Fort Collins,3001 San Luis,SE,Culex pipiens,71,CDC Light Trap,FC-027
8/17/2020,Fort Collins,Willow Springs,SE,Culex pipiens,5,CDC Light Trap,FC-031
8/17/2020,Fort Collins,Willow Springs,SE,Culex tarsalis,35,CDC Light Trap,FC-031
8/17/2020,Fort Collins,Fossil Creek South,SE,Culex pipiens,1,CDC Light Trap,FC-039
8/17/2020,Fort Collins,Fossil Creek South,SE,Culex tarsalis,15,CDC Light Trap,FC-039
8/17/2020,Fort Collins,Westshore Ct,SE,Culex pipiens,13,CDC Light Trap,FC-046
8/17/2020,Fort Collins,Westshore Ct,SE,Culex tarsalis,13,CDC Light Trap,FC-046
8/17/2020,Fort Collins,Keeneland And Twin Oak,SE,Culex tarsalis,8,CDC Light Trap,FC-047
8/17/2020,Fort Collins,Golden Meadows Ditch,SE,Culex pipiens,94,CDC Light Trap,FC-050
8/17/2020,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,10,CDC Light Trap,FC-050
8/17/2020,Fort Collins,Egret and Rookery,SE,Culex tarsalis,50,CDC Light Trap,FC-053
8/17/2020,Fort Collins,Springwood and Lochwood,SE,Culex tarsalis,5,CDC Light Trap,FC-059
8/17/2020,Fort Collins,Springwood and Lochwood,SE,Culex pipiens,36,CDC Light Trap,FC-059
8/17/2020,Fort Collins,West Chase,SE,Culex pipiens,8,CDC Light Trap,FC-064
8/17/2020,Fort Collins,West Chase,SE,Culex tarsalis,10,CDC Light Trap,FC-064
8/17/2020,Fort Collins,Rock Creek,SE,Culex pipiens,21,CDC Light Trap,FC-074
8/17/2020,Fort Collins,Rock Creek,SE,Culex tarsalis,27,CDC Light Trap,FC-074
8/17/2020,Fort Collins,Sage Creek North,SE,Culex tarsalis,3,CDC Light Trap,FC-075
8/17/2020,Fort Collins,Sage Creek North,SE,Culex pipiens,3,CDC Light Trap,FC-075
8/17/2020,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,148,Gravid Trap,FC-075gr
8/17/2020,Fort Collins,English Ranch Park Gravid,SE,Culex pipiens,227,Gravid Trap,FC-088gr
8/18/2020,Fort Collins,Golden Current,NW,Culex pipiens,12,CDC Light Trap,FC-011
8/18/2020,Fort Collins,Golden Current,NW,Culex tarsalis,9,CDC Light Trap,FC-011
8/18/2020,Fort Collins,Stuart and Dorset,NW,Culex tarsalis,2,CDC Light Trap,FC-015
8/18/2020,Fort Collins,Stuart and Dorset,NW,Culex pipiens,9,CDC Light Trap,FC-015
8/18/2020,Fort Collins,Fishback,NW,Culex pipiens,25,CDC Light Trap,FC-041
8/18/2020,Fort Collins,Fishback,NW,Culex tarsalis,37,CDC Light Trap,FC-041
8/18/2020,Fort Collins,Casa Grande and Downing,SW,Culex tarsalis,12,CDC Light Trap,FC-049
8/18/2020,Fort Collins,Casa Grande and Downing,SW,Culex pipiens,10,CDC Light Trap,FC-049
8/18/2020,Fort Collins,603 Gilgalad Way,NW,Culex tarsalis,3,CDC Light Trap,FC-052
8/18/2020,Fort Collins,603 Gilgalad Way,NW,Culex pipiens,2,CDC Light Trap,FC-052
8/18/2020,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex pipiens,3,CDC Light Trap,FC-058
8/18/2020,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex tarsalis,2,CDC Light Trap,FC-058
8/18/2020,Fort Collins,808 Ponderosa,NW,Culex pipiens,17,CDC Light Trap,FC-060
8/18/2020,Fort Collins,Holley Plant Research Center,NW,Culex pipiens,8,CDC Light Trap,FC-061
8/18/2020,Fort Collins,Holley Plant Research Center,NW,Culex tarsalis,4,CDC Light Trap,FC-061
8/18/2020,Fort Collins,Red Fox Meadows,NW,Culex tarsalis,2,CDC Light Trap,FC-063
8/18/2020,Fort Collins,Red Fox Meadows Gravid,NW,Culex pipiens,245,Gravid Trap,FC-063gr
8/18/2020,Fort Collins,Poudre River Trail,NE,Culex tarsalis,20,CDC Light Trap,FC-067
8/18/2020,Fort Collins,Poudre River Trail,NE,Culex pipiens,4,CDC Light Trap,FC-067
8/18/2020,Fort Collins,118 S Grant ,NW,Culex pipiens,11,CDC Light Trap,FC-073
8/18/2020,Fort Collins,118 S Grant ,NW,Culex tarsalis,19,CDC Light Trap,FC-073
8/18/2020,Fort Collins,Mountain Grandview Cemetery Gravid,NW,Culex pipiens,68,Gravid Trap,FC-090gr
8/19/2020,Fort Collins,Magic Carpet,SW,Culex tarsalis,4,CDC Light Trap,FC-001
8/19/2020,Fort Collins,Magic Carpet,SW,Culex pipiens,12,CDC Light Trap,FC-001
8/19/2020,Fort Collins,Ben's Park,SE,Culex pipiens,3,CDC Light Trap,FC-029
8/19/2020,Fort Collins,Ben's Park,SE,Culex tarsalis,5,CDC Light Trap,FC-029
8/19/2020,Fort Collins,Ben's Park Gravid,SE,Culex pipiens,90,Gravid Trap,FC-029gr
8/19/2020,Fort Collins,Chelsea Ridge,SW,Culex tarsalis,28,CDC Light Trap,FC-037
8/19/2020,Fort Collins,737 Parliament,SE,Culex tarsalis,16,CDC Light Trap,FC-054
8/19/2020,Fort Collins,737 Parliament,SE,Culex pipiens,15,CDC Light Trap,FC-054
8/19/2020,Fort Collins,Registry Ridge,SW,Culex tarsalis,2,CDC Light Trap,FC-057
8/19/2020,Fort Collins,Water's Edge at Blue Mesa,SW,Culex pipiens,2,CDC Light Trap,FC-062
8/19/2020,Fort Collins,5029 Crest Dr,SW,Culex pipiens,20,CDC Light Trap,FC-068
8/19/2020,Fort Collins,5029 Crest Dr,SW,Culex tarsalis,3,CDC Light Trap,FC-068
8/19/2020,Fort Collins,Silvergate Rd,SW,Culex tarsalis,10,CDC Light Trap,FC-071
8/19/2020,Fort Collins,Silvergate Rd,SW,Culex pipiens,12,CDC Light Trap,FC-071
8/19/2020,Fort Collins,Kunz Ct. and Brook Dr. Gravid,SW,Culex pipiens,99,Gravid Trap,FC-089gr
8/16/2020,Loveland,29th and Madison,LV,Culex tarsalis,2,CDC Light Trap,LV-004
8/16/2020,Loveland,Outlet Mall Apartments,LV,Culex tarsalis,29,CDC Light Trap,LV-066
8/16/2020,Loveland,Horseshoe Pennninsula,LV,Culex tarsalis,14,CDC Light Trap,LV-069
8/16/2020,Loveland,Horseshoe Pennninsula,LV,Culex pipiens,2,CDC Light Trap,LV-069
8/16/2020,Loveland,7 Lakes Park,LV,Culex tarsalis,18,CDC Light Trap,LV-078
8/16/2020,Loveland,7 Lakes Gravid,LV,Culex pipiens,9,Gravid Trap,LV-079gr
8/16/2020,Loveland,Harding and Reagan,LV,Culex pipiens,3,CDC Light Trap,LV-080
8/16/2020,Loveland,Harding and Reagan,LV,Culex tarsalis,46,CDC Light Trap,LV-080
8/16/2020,Loveland,2229 Arikaree,LV,Culex tarsalis,4,CDC Light Trap,LV-088
