date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
8/10/2021,Berthoud,Berthoud Park,BE,Culex tarsalis,37,CDC Light Trap,LC-001 
8/10/2021,Berthoud,Berthoud Park,BE,Culex pipiens,20,CDC Light Trap,LC-001 
8/10/2021,Berthoud,Berthoud North,BE,Culex tarsalis,18,CDC Light Trap,LC-049 
8/10/2021,Berthoud,Berthoud West,BE,Culex pipiens,5,CDC Light Trap,LC-053 
8/10/2021,Berthoud,Berthoud West,BE,Culex tarsalis,43,CDC Light Trap,LC-053 
8/10/2021,Berthoud,Berthoud Point,BE,Culex tarsalis,32,CDC Light Trap,LC-054 
8/10/2021,Berthoud,Berthoud Point,BE,Culex pipiens,50,CDC Light Trap,LC-054 
8/10/2021,Berthoud,Berthoud East,BE,Culex pipiens,3,CDC Light Trap,WC-055
8/10/2021,Berthoud,Berthoud East,BE,Culex tarsalis,10,CDC Light Trap,WC-055
8/8/2021,Fort Collins,N. Linden,NE,Culex pipiens,27,CDC Light Trap,FC-006
8/8/2021,Fort Collins,N. Linden,NE,Culex tarsalis,15,CDC Light Trap,FC-006
8/8/2021,Fort Collins,FC Visitor Center,NE,Culex pipiens,341,CDC Light Trap,FC-014
8/8/2021,Fort Collins,FC Visitor Center,NE,Culex tarsalis,78,CDC Light Trap,FC-014
8/8/2021,Fort Collins,Edora Park,NE,Culex pipiens,27,CDC Light Trap,FC-019
8/8/2021,Fort Collins,Edora Park,NE,Culex tarsalis,7,CDC Light Trap,FC-019
8/8/2021,Fort Collins,Country Club,NE,Culex tarsalis,100,CDC Light Trap,FC-034
8/8/2021,Fort Collins,Country Club,NE,Culex pipiens,6,CDC Light Trap,FC-034
8/8/2021,Fort Collins,Hemlock,NW,Culex tarsalis,30,CDC Light Trap,FC-036 
8/8/2021,Fort Collins,Hemlock,NW,Culex pipiens,27,CDC Light Trap,FC-036 
8/8/2021,Fort Collins,Lochside Lane,NE,Culex pipiens,18,CDC Light Trap,FC-038
8/8/2021,Fort Collins,Lochside Lane,NE,Culex tarsalis,61,CDC Light Trap,FC-038
