date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
8/3/2021,Berthoud,Berthoud Park,BE,Culex tarsalis,61,CDC Light Trap,LC-001 
8/3/2021,Berthoud,Berthoud Park,BE,Culex pipiens,36,CDC Light Trap,LC-001 
8/3/2021,Berthoud,Berthoud North,BE,Culex tarsalis,19,CDC Light Trap,LC-049 
8/3/2021,Berthoud,Berthoud North,BE,Culex pipiens,5,CDC Light Trap,LC-049 
8/3/2021,Berthoud,Berthoud West,BE,Culex tarsalis,49,CDC Light Trap,LC-053 
8/3/2021,Berthoud,Berthoud Point,BE,Culex pipiens,19,CDC Light Trap,LC-054 
8/3/2021,Berthoud,Berthoud Point,BE,Culex tarsalis,16,CDC Light Trap,LC-054 
8/3/2021,Berthoud,Berthoud East,BE,Culex tarsalis,15,CDC Light Trap,WC-055
8/1/2021,Fort Collins,N. Linden,NE,Culex tarsalis,23,CDC Light Trap,FC-006
8/1/2021,Fort Collins,N. Linden,NE,Culex pipiens,12,CDC Light Trap,FC-006
8/1/2021,Fort Collins,FC Visitor Center,NE,Culex pipiens,282,CDC Light Trap,FC-014
8/1/2021,Fort Collins,FC Visitor Center,NE,Culex tarsalis,161,CDC Light Trap,FC-014
8/1/2021,Fort Collins,Edora Park,NE,Culex pipiens,31,CDC Light Trap,FC-019
8/1/2021,Fort Collins,Edora Park,NE,Culex tarsalis,29,CDC Light Trap,FC-019
8/1/2021,Fort Collins,Country Club,NE,Culex pipiens,11,CDC Light Trap,FC-034
8/1/2021,Fort Collins,Country Club,NE,Culex tarsalis,239,CDC Light Trap,FC-034
8/1/2021,Fort Collins,Hemlock,NW,Culex pipiens,11,CDC Light Trap,FC-036 
8/1/2021,Fort Collins,Hemlock,NW,Culex tarsalis,22,CDC Light Trap,FC-036 
8/1/2021,Fort Collins,Lochside Lane,NE,Culex pipiens,13,CDC Light Trap,FC-038
8/1/2021,Fort Collins,Lochside Lane,NE,Culex tarsalis,48,CDC Light Trap,FC-038
8/1/2021,Fort Collins,Redwood,NE,Culex tarsalis,104,CDC Light Trap,FC-040
8/1/2021,Fort Collins,Redwood,NE,Culex pipiens,22,CDC Light Trap,FC-040
8/1/2021,Fort Collins,Redwood Gravid,NE,Culex pipiens,22,Gravid Trap,FC-040gr
8/1/2021,Fort Collins,Prospect Ponds,NE,Culex pipiens,375,CDC Light Trap,FC-066
8/1/2021,Fort Collins,Prospect Ponds,NE,Culex tarsalis,116,CDC Light Trap,FC-066
8/1/2021,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,7,Gravid Trap,FC-066gr
8/1/2021,Fort Collins,Poudre River Trail,NE,Culex pipiens,35,CDC Light Trap,FC-067
8/1/2021,Fort Collins,Poudre River Trail,NE,Culex tarsalis,110,CDC Light Trap,FC-067
8/1/2021,Fort Collins,Linden Lake Rd,NE,Culex tarsalis,25,CDC Light Trap,FC-069
8/1/2021,Fort Collins,Linden Lake Rd,NE,Culex pipiens,2,CDC Light Trap,FC-069
8/1/2021,Fort Collins,422 Lake Dr,NE,Culex tarsalis,138,CDC Light Trap,FC-072
8/1/2021,Fort Collins,422 Lake Dr,NE,Culex pipiens,50,CDC Light Trap,FC-072
8/1/2021,Fort Collins,PVH Gravid,NE,Culex pipiens,25,Gravid Trap,FC-091gr
8/1/2021,Fort Collins,Udall Natural Gravid,NE,Culex pipiens,29,Gravid Trap,FC-092gr
8/2/2021,Fort Collins,Big Horn,SE,Culex pipiens,22,CDC Light Trap,FC-004
8/2/2021,Fort Collins,Big Horn,SE,Culex tarsalis,66,CDC Light Trap,FC-004
8/2/2021,Fort Collins,Boltz,SE,Culex pipiens,8,CDC Light Trap,FC-023
8/2/2021,Fort Collins,Boltz,SE,Culex tarsalis,39,CDC Light Trap,FC-023
8/2/2021,Fort Collins,3001 San Luis,SE,Culex pipiens,84,CDC Light Trap,FC-027
8/2/2021,Fort Collins,3001 San Luis,SE,Culex tarsalis,189,CDC Light Trap,FC-027
8/2/2021,Fort Collins,Willow Springs,SE,Culex pipiens,15,CDC Light Trap,FC-031
8/2/2021,Fort Collins,Willow Springs,SE,Culex tarsalis,132,CDC Light Trap,FC-031
8/2/2021,Fort Collins,Fossil Creek South,SE,Culex tarsalis,100,CDC Light Trap,FC-039
8/2/2021,Fort Collins,Fossil Creek South,SE,Culex pipiens,9,CDC Light Trap,FC-039
8/2/2021,Fort Collins,Westshore Ct,SE,Culex pipiens,14,CDC Light Trap,FC-046
8/2/2021,Fort Collins,Westshore Ct,SE,Culex tarsalis,64,CDC Light Trap,FC-046
8/2/2021,Fort Collins,Keeneland And Twin Oak,SE,Culex pipiens,7,CDC Light Trap,FC-047
8/2/2021,Fort Collins,Keeneland And Twin Oak,SE,Culex tarsalis,42,CDC Light Trap,FC-047
8/2/2021,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,2,CDC Light Trap,FC-050
8/2/2021,Fort Collins,Egret and Rookery,SE,Culex tarsalis,104,CDC Light Trap,FC-053
8/2/2021,Fort Collins,Springwood and Lochwood,SE,Culex tarsalis,13,CDC Light Trap,FC-059
8/2/2021,Fort Collins,Springwood and Lochwood,SE,Culex pipiens,12,CDC Light Trap,FC-059
8/2/2021,Fort Collins,West Chase,SE,Culex tarsalis,56,CDC Light Trap,FC-064
8/2/2021,Fort Collins,Rock Creek,SE,Culex pipiens,14,CDC Light Trap,FC-074
8/2/2021,Fort Collins,Rock Creek,SE,Culex tarsalis,72,CDC Light Trap,FC-074
8/2/2021,Fort Collins,Sage Creek North,SE,Culex tarsalis,88,CDC Light Trap,FC-075
8/2/2021,Fort Collins,Sage Creek North,SE,Culex pipiens,36,CDC Light Trap,FC-075
8/2/2021,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,54,Gravid Trap,FC-075gr
8/2/2021,Fort Collins,English Ranch Park Gravid,SE,Culex pipiens,92,Gravid Trap,FC-088gr
8/3/2021,Fort Collins,Golden Current,NW,Culex pipiens,23,CDC Light Trap,FC-011
8/3/2021,Fort Collins,Golden Current,NW,Culex tarsalis,5,CDC Light Trap,FC-011
8/3/2021,Fort Collins,Stuart and Dorset,NW,Culex tarsalis,5,CDC Light Trap,FC-015
8/3/2021,Fort Collins,Stuart and Dorset,NW,Culex pipiens,2,CDC Light Trap,FC-015
