date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
7/11/2023,Berthoud,Berthoud Park,BE,Culex pipiens,4,CDC Light Trap,LC-001 
7/11/2023,Berthoud,Berthoud Park,BE,Culex tarsalis,692,CDC Light Trap,LC-001 
7/11/2023,Berthoud,Berthoud North,BE,Culex tarsalis,103,CDC Light Trap,LC-049 
7/11/2023,Berthoud,Berthoud West,BE,Culex tarsalis,1472,CDC Light Trap,LC-053 
7/11/2023,Berthoud,Berthoud Point,BE,Culex tarsalis,900,CDC Light Trap,LC-054 
7/11/2023,Berthoud,Berthoud Point,BE,Culex pipiens,140,CDC Light Trap,LC-054 
7/11/2023,Berthoud,Berthoud East,BE,Culex pipiens,1,CDC Light Trap,WC-055
7/11/2023,Berthoud,Berthoud East,BE,Culex tarsalis,1968,CDC Light Trap,WC-055
7/9/2023,Fort Collins,N. Linden,NE,Culex pipiens,7,CDC Light Trap,FC-006
7/9/2023,Fort Collins,N. Linden,NE,Culex tarsalis,29,CDC Light Trap,FC-006
7/9/2023,Fort Collins,FC Visitor Center,NE,Culex tarsalis,225,CDC Light Trap,FC-014
7/9/2023,Fort Collins,FC Visitor Center,NE,Culex pipiens,18,CDC Light Trap,FC-014
7/9/2023,Fort Collins,Edora Park,NE,Culex pipiens,88,CDC Light Trap,FC-019
7/9/2023,Fort Collins,Edora Park,NE,Culex tarsalis,134,CDC Light Trap,FC-019
7/9/2023,Fort Collins,Country Club,NE,Culex tarsalis,265,CDC Light Trap,FC-034
7/9/2023,Fort Collins,Country Club,NE,Culex pipiens,17,CDC Light Trap,FC-034
7/9/2023,Fort Collins,Hemlock,NW,Culex pipiens,12,CDC Light Trap,FC-036 
7/9/2023,Fort Collins,Hemlock,NW,Culex tarsalis,8,CDC Light Trap,FC-036 
7/9/2023,Fort Collins,Lochside Lane,NE,Culex tarsalis,18,CDC Light Trap,FC-038
7/9/2023,Fort Collins,Lochside Lane,NE,Culex pipiens,13,CDC Light Trap,FC-038
7/9/2023,Fort Collins,Redwood,NE,Culex pipiens,66,CDC Light Trap,FC-040
7/9/2023,Fort Collins,Redwood,NE,Culex tarsalis,161,CDC Light Trap,FC-040
7/9/2023,Fort Collins,Redwood Gravid,NE,Culex pipiens,45,Gravid Trap,FC-040gr
7/9/2023,Fort Collins,Prospect Ponds,NE,Culex tarsalis,8,CDC Light Trap,FC-066
7/9/2023,Fort Collins,Prospect Ponds,NE,Culex pipiens,2,CDC Light Trap,FC-066
7/9/2023,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,11,Gravid Trap,FC-066gr
